"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0005506","iron ion binding",53,-0.360103716072507,-2.81913721137393,1.18898005972878e-06,2.89884662181493e-05,2.47331691622778e-05,1206,"tags=68%, list=29%, signal=49%","PAH/CYP2A13/HAAO/TF/FXN/CDO1/CYP4F12/P3H2/AOX1/CYP2D6/CYP2J2/CYP2C18/XDH/CYP4V2/BBOX1/CYP2D7/CYP4F2/CYP8B1/CYP3A4/CYP2A6/CYP1A1/CYP3A43/CYP4A22/CYP4A11/CYP2E1/HBA2/CYP2C19/CYP2A7/HBA1/CYP2C9/CYP39A1/CYP2C8/CYP2B6/CYP1A2/CYP26A1/TH"
"GO:0042826","histone deacetylase binding",25,0.656209000688496,2.42576086844394,1.69170950734582e-06,3.9370693989139e-05,3.35913610310294e-05,390,"tags=48%, list=9%, signal=44%","MAGEA4/MAGEA2/MAGEA2B/MAGEA6/MAGEA12/MAGEA3/HOXA10/MAGEA1/MAGEA10/MAGEA11/MAGEA9B/MAGEA9"
"GO:0000987","cis-regulatory region sequence-specific DNA binding",222,0.354016796059916,1.78787403635563,2.18404989772582e-06,4.86188498972008e-05,4.14819545792318e-05,1080,"tags=40%, list=26%, signal=31%","SP8/HMGA2/TBX4/PITX1/SIX1/HOXA10/HOXD1/MAFA/ZIC2/ZNF729/SIX2/HOXC9/ZIC5/DLX6/HOXA11/ZNF716/DACH2/HOXB13/HOXC6/DLX5/EVX1/EBF2/ZNF695/MYBL2/HOXD9/HOXA13/HOXD10/FEZF1/HOXC5/LHX3/ZNF99/NKX3-2/SOX11/SOHLH2/HOXD4/ZNF723/OTX1/RFX6/IRX5/ZNF679/SIX4/E2F8/HOXD3/E2F1/TLX2/MESP2/HES2/HOXC13/HOXC10/E2F7/PITX2/PRRX2/HOXA6/SOX2/ZNF728/MYCN/ZNF98/PTF1A/ZNF730/ZNF492/DLX1/DLX2/EN2/E2F2/ETV4/HOXA9/EN1/DLX4/FOXN4/CREB3L1/HOXA7/PRRX1/POU3F2/IRX3/MSX1/UHRF1/TFAP2A/POU3F4/ZNF883/HOXD13/ISL2/ZNF676/TLX1/NKX2-2/OVOL1/VAX2/FOXJ1/SIX3"
"GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",43,-0.380053163341888,-2.68835403306134,4.58743403047868e-06,9.78652593168785e-05,8.349934748459e-05,899,"tags=65%, list=21%, signal=52%","LDHAL6B/HSD17B6/EHHADH/GRHPR/DHRS1/AKR7L/HAO1/HSD17B2/HSD3B2/DCXR/LDHD/BDH2/AKR7A3/CYP4F2/GPD1/ADH7/ADH6/RDH5/ADH1C/ADH1A/RDH16/CYP4A22/ADH1B/HAO2/HSD17B13/AKR1D1/SRD5A2/ADH4"
"GO:0008392","arachidonate epoxygenase activity",11,-0.728114122037731,-2.89631568192876,5.87636494785811e-06,0.000120347954132134,0.000102681745404679,465,"tags=100%, list=11%, signal=89%","CYP4F12/CYP2J2/CYP4F2/CYP2A6/CYP4A11/CYP2E1/CYP2A7/CYP2C9/CYP2C8/CYP2B6"
"GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding",217,0.347325250416519,1.75048359648439,1.03510052116933e-05,0.000203835179553344,0.000173913650317923,1080,"tags=39%, list=26%, signal=30%","SP8/HMGA2/TBX4/PITX1/SIX1/HOXA10/HOXD1/MAFA/ZIC2/ZNF729/SIX2/HOXC9/ZIC5/DLX6/HOXA11/ZNF716/DACH2/HOXB13/HOXC6/DLX5/EVX1/EBF2/ZNF695/MYBL2/HOXD9/HOXA13/HOXD10/FEZF1/HOXC5/LHX3/ZNF99/NKX3-2/SOX11/SOHLH2/HOXD4/ZNF723/OTX1/RFX6/IRX5/ZNF679/SIX4/E2F8/HOXD3/E2F1/TLX2/MESP2/HES2/HOXC13/HOXC10/E2F7/PITX2/PRRX2/HOXA6/SOX2/ZNF728/MYCN/ZNF98/PTF1A/ZNF730/ZNF492/DLX1/DLX2/EN2/E2F2/ETV4/HOXA9/EN1/DLX4/CREB3L1/HOXA7/PRRX1/POU3F2/IRX3/TFAP2A/POU3F4/ZNF883/HOXD13/ZNF676/TLX1/NKX2-2/OVOL1/VAX2/FOXJ1/SIX3"
"GO:0051287","NAD binding",12,-0.63352156485211,-2.62021694625994,4.7117772134141e-05,0.000893492567877044,0.00076233432497733,1236,"tags=92%, list=30%, signal=65%","UXS1/ALDH1B1/GLUD1/QDPR/AOX1/EHHADH/GRHPR/BDH2/GPD1/ALDH2/ADH4"
"GO:0019842","vitamin binding",50,-0.305721531302273,-2.2401900915054,5.27658996087648e-05,0.000964862164274557,0.000823227381114188,1131,"tags=64%, list=27%, signal=47%","NPC1L1/RBP5/TCN1/GC/ACACB/P3H2/ALAS1/SHMT1/GPT/GOT2/CBS/AGXT2/FTCD/RBP4/RLBP1/OAT/GPT2/ETNPPL/ABAT/AGXT/OGDHL/SDS/ADH7/GNMT/AFM/DBH/CTH/ALB/TAT/AADAT/ADH4/LRAT"
"GO:0008483","transaminase activity",11,-0.659630625820197,-2.62389983660352,6.58093198684902e-05,0.00116187488871265,0.000991320063354752,835,"tags=91%, list=20%, signal=73%","GPT/GOT2/AGXT2/OAT/GPT2/ETNPPL/ABAT/AGXT/TAT/AADAT"
"GO:0016769","transferase activity, transferring nitrogenous groups",13,-0.615533382552087,-2.669929928714,7.16216614056066e-05,0.00117069013323095,0.000998841293772297,861,"tags=85%, list=21%, signal=67%","NOS1/GPT/GOT2/AGXT2/OAT/GPT2/ETNPPL/ABAT/AGXT/TAT/AADAT"
