"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0097305","response to alcohol",64,-0.245895905162152,-2.09154277828704,0.000505623650766043,0.00609518921471394,0.00488976104465887,748,"tags=41%, list=18%, signal=34%","GRIN2B/CD14/NR0B2/SLC23A2/CDA/CAT/ABAT/A2M/OXT/PTGDR/GRAMD1C/SLC10A1/CYP8B1/ADH7/ADCY1/TBXA2R/AVPR1A/DBH/CFTR/SFRP1/FBP1/GHR/FOSB/FOS/CRHBP/TH"
"GO:0006084","acetyl-CoA metabolic process",10,-0.630918821776104,-2.3294787934412,0.000527029991413438,0.00632435989696126,0.00507360929532936,1188,"tags=90%, list=28%, signal=65%","AASS/ACACB/ACAT1/MLYCD/HMGCS2/ACOT12/PDK4/TDO2/AADAT"
"GO:0048562","embryonic organ morphogenesis",94,0.375238469139868,1.77280573155725,0.000533028033388552,0.00636739370201709,0.00510813242761498,1137,"tags=45%, list=27%, signal=33%","COL2A1/SIX1/SIX2/HOXC9/DLX6/HOXA11/COL11A1/DLX5/GJB6/ALX1/HOXD9/SHOX2/HOXD10/STRA6/NKX3-2/CTHRC1/SOX11/HOXD4/OTX1/IRX5/SIX4/HOXD3/BMP7/HMX3/MYCN/OSR2/WNT3A/MDFI/DLX2/HOXA9/FOXN4/HOXA7/PRRX1/MSX1/TFAP2A/POU3F4/USH1G/MFAP2/VAX2/SIX3/TBX18/STIL"
"GO:0031343","positive regulation of cell killing",18,-0.474638558861696,-2.2459434939306,0.000536886098369384,0.00638459144006834,0.00512192901810905,1494,"tags=83%, list=36%, signal=54%","XCL1/CD1A/NCR3/IL18RAP/CD226/ARG1/LAG3/KLRC3/KLRC4-KLRK1/KLRK1/KLRC4/AZGP1/CD1D/KLRD1/CD5L"
"GO:0045132","meiotic chromosome segregation",37,0.484553334796354,1.98980081133469,0.000540758864435041,0.00640180897806505,0.00513574149276989,966,"tags=54%, list=23%, signal=42%","SKA1/NUF2/TEX11/TTK/ASPM/PRDM9/TRIP13/MAEL/PTTG1/CCNB2/CCNE1/SKA3/NDC80/KASH5/NCAPH/ZWINT/MND1/AURKA/DMC1/PLK1"
"GO:0002715","regulation of natural killer cell mediated immunity",14,-0.52227700060419,-2.21214154963285,0.00060964216612319,0.00717510833967917,0.00575610764730243,1181,"tags=86%, list=28%, signal=62%","NCR3/IL18RAP/CD226/LAG3/SH2D1B/KLRC3/KLRC4-KLRK1/KLRK1/CLEC12B/KLRC4/KLRD1/NCR1"
"GO:1903046","meiotic cell cycle process",73,0.406467773389789,1.86482633994306,0.000611514915313566,0.00717510833967917,0.00575610764730243,1104,"tags=49%, list=26%, signal=37%","SKA1/TOP2A/NUF2/CDC20/TEX11/TTK/RPL10L/ASPM/TEX19/PRDM9/TRIP13/MAEL/PTTG1/KIF18A/CCNB2/CCNE1/SKA3/FBXO43/NDC80/KASH5/BRDT/NCAPH/STRA8/ZWINT/CDC25C/CDC25A/MND1/MSX1/AURKA/DMC1/RAD51AP1/PLK1/TESMIN/OVOL1/PKMYT1/NPM2"
"GO:0009066","aspartate family amino acid metabolic process",16,-0.476669776336975,-2.14787042115709,0.000645758081518386,0.00751781094976185,0.00603103494055855,927,"tags=69%, list=22%, signal=54%","MTHFD1/GOT2/MSRA/RIDA/GNMT/MAT1A/BHMT/ASS1/ASPA/AADAT/ASPG"
"GO:0031640","killing of cells of another organism",36,-0.317709700468953,-2.0283091909405,0.000652113146778585,0.00751781094976185,0.00603103494055855,389,"tags=42%, list=9%, signal=38%","C8B/S100A12/MBL2/C6/C7/C8A/DEFA3/PPBP/DEFA1/DEFA1B/CXCL12/CXCL2/C9/CXCL14/HAMP"
"GO:0141060","disruption of anatomical structure in another organism",36,-0.317709700468953,-2.0283091909405,0.000652113146778585,0.00751781094976185,0.00603103494055855,389,"tags=42%, list=9%, signal=38%","C8B/S100A12/MBL2/C6/C7/C8A/DEFA3/PPBP/DEFA1/DEFA1B/CXCL12/CXCL2/C9/CXCL14/HAMP"
"GO:0141061","disruption of cell in another organism",36,-0.317709700468953,-2.0283091909405,0.000652113146778585,0.00751781094976185,0.00603103494055855,389,"tags=42%, list=9%, signal=38%","C8B/S100A12/MBL2/C6/C7/C8A/DEFA3/PPBP/DEFA1/DEFA1B/CXCL12/CXCL2/C9/CXCL14/HAMP"
"GO:0061640","cytoskeleton-dependent cytokinesis",27,0.53034305988083,2.01552697183761,0.000684729357853958,0.00785950219449761,0.0063051508833051,1062,"tags=63%, list=25%, signal=47%","ANLN/CENPA/KIF4A/IQGAP3/BIRC5/CEP55/KIF23/CDCA8/SEPTIN14/KIF20A/AURKB/ECT2/SEPTIN3/NUSAP1/PLK1/RACGAP1/STMN1"
"GO:0032467","positive regulation of cytokinesis",11,0.6765109826485,1.97855986509796,0.000695632397036199,0.00795008453755656,0.00637781901497759,662,"tags=73%, list=16%, signal=61%","SSTR5/BIRC5/KIF23/CDCA8/KIF14/AURKB/CDC6/ECT2"
"GO:0006690","icosanoid metabolic process",37,-0.326756826094487,-2.12914374220978,0.000709478461369158,0.00807337559489042,0.00647672715188178,355,"tags=54%, list=8%, signal=50%","CYP4F12/GSTM1/EDN2/CYP2D6/CYP2J2/CYP2D7/GGT5/CYP4F2/CYP2A6/AVPR1A/CYP1A1/CYP4A22/CYP4A11/CYP2E1/CYP2C19/CYP2A7/CYP2C9/CYP2C8/CYP2B6/CYP1A2"
"GO:0006334","nucleosome assembly",55,0.427253748457002,1.87727821995364,0.000769578790238943,0.00871969101386614,0.00699522261558958,1719,"tags=75%, list=41%, signal=45%","TSPY4/TSPY3/TSPY8/TSPY10/H3C2/TSPY1/TSPY2/NAP1L6P/ASF1B/H1-5/H2BC9/H3C3/H4C8/H3C8/H3C15/H3C14/MCM2/H2BC17/H2BC13/H3C11/H2BC7/H2BC8/H3C13/H3C12/H2BC11/H1-1/H4C1/H3C10/H4C4/H4C15/H2BC3/H4C14/H3C7/H1-6/H2AX/H4C5/H3C4/ATAD2/H4C9/H2BC6/H3C1"
