"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0006338","chromatin remodeling",215,0.565326685628152,1.56941129285596,2.26639952704309e-07,4.27015088459708e-06,3.33772758680129e-06,964,"tags=43%, list=23%, signal=35%","DUSP9/NEK2/MELK/BUB1B/CENPA/HJURP/CDK1/PBK/HMGA2/BUB1/TTK/CENPI/CDKN3/DQX1/ASF1B/CDC25A/CENPW/POLQ/MCM4/AURKA/MCM2/EZH2/HMGA1/MCM3/H2AC13/CDKN2B-AS1/UHRF1/H3C2/PKMYT1/CDC25C/HELLS/DNAJC6/SPOCD1/BLM/MAEL/ERCC6L/CHEK1/MCM6/H2AX/MCM8/RAD54L/H2AC12/LMNB1/H3C15/H3C14/ATAD2/HASPIN/VPS72/H4C8/HDAC11/PIF1/CDC7/RECQL4/H2AC17/H1-5/H3C3/TEX19/MYCN/HMGB2/H4C14/H4C15/PKM/PTP4A3/H2BC17/IRAK1/EHMT2/TDRD5/TPTE/H2AZ1/PRKDC/BEND3/H2BC8/LMNB2/H2BC11/SMYD3/FIGNL1/H2AC16/MCM7/DCAF13/EPHA10/WNK4/OIP5/BARD1/MCM5/NPM2/H2BC9/H2AC4/H2BC7/H3C13/H3C10/BRCA1/DDX53"
"GO:0000082","G1/S transition of mitotic cell cycle",43,0.760849261685195,1.94241112880201,3.01614333446944e-07,5.60777160322061e-06,4.38326759086323e-06,435,"tags=56%, list=10%, signal=51%","CCNB1/CDK1/TERT/TRIM71/KIF14/CCNB2/E2F1/RRM2/IQGAP3/CDKN3/CDC6/CCNE1/CDKN2A/CDC25A/STIL/E2F7/CCNA2/CDKN2C/EZH2/CCNF/CCNE2/MTBP/CDKN2B/BCAT1"
"GO:0006310","DNA recombination",77,0.6827637718045,1.82036403919717,3.03197968626511e-07,5.60777160322061e-06,4.38326759086323e-06,962,"tags=68%, list=23%, signal=53%","TOP2A/EXO1/TERT/TRIP13/KPNA2/XRCC2/PARPBP/CDC45/POLQ/MCM4/RAD51AP1/MCM2/PLK1/FEN1/MND1/MCM3/UHRF1/FANCD2/BLM/GINS4/CHEK1/MCM6/H2AX/MCM8/RAD54L/FANCB/MSH2/VPS72/PIF1/CDC7/RECQL4/RAD51/H1-5/TEX11/TEX19/HMGB2/RMI2/TONSL/PRKDC/HROB/NSMCE2/EME1/MMS22L/UBQLN4/FIGNL1/MCM7/DMC1/BARD1/MCM5/BRCA1/GINS2/SANBR"
"GO:0061640","cytoskeleton-dependent cytokinesis",27,0.829404511697989,2.00088707892283,3.30335024382033e-07,6.05414008321981e-06,4.73216776554932e-06,232,"tags=56%, list=6%, signal=53%","ANLN/KIF4A/CENPA/BIRC5/CDCA8/KIF20A/ECT2/KIF23/IQGAP3/RACGAP1/CEP55/AURKB/NUSAP1/STMN1/PLK1"
"GO:0044843","cell cycle G1/S phase transition",47,0.733779008389292,1.8765379116726,6.31818023655864e-07,1.14751814026146e-05,8.9694791978457e-06,435,"tags=53%, list=10%, signal=48%","CCNB1/CDK1/TERT/TRIM71/KIF14/CCNB2/E2F1/RRM2/IQGAP3/CDKN3/CDC6/CCNE1/CDKN2A/CDC25A/STIL/E2F7/CCNA2/CDKN2C/EZH2/CCNF/CCNE2/FAM83D/MTBP/CDKN2B/BCAT1"
"GO:0006261","DNA-templated DNA replication",48,0.730655230938418,1.87544497149895,6.57321076742191e-07,1.18317793813594e-05,9.24821101393853e-06,989,"tags=85%, list=24%, signal=66%","EXO1/GINS1/CDC6/TICRR/E2F8/MCM10/CDC45/ORC1/CCNE1/POLQ/MCM4/CDT1/E2F7/TRAIP/RFC4/MCM2/ORC6/WDHD1/FEN1/MCM3/GMNN/CCNE2/BLM/MCM6/MCM8/MCIDAS/CDC7/RAD51/PRIM2/TK1/TONSL/DBF4/EME1/MMS22L/MCM7/POLD1/GINS3/BARD1/MCM5/BRCA1/POLE2"
"GO:1902749","regulation of cell cycle G2/M phase transition",29,0.79779723937638,1.94885421420349,6.89897561823026e-07,1.23082609259754e-05,9.62064881275333e-06,398,"tags=59%, list=10%, signal=53%","CENPF/CCNB1/CDK1/DTL/KIF14/CDC6/TICRR/AURKB/CLSPN/ORC1/CDC25A/AURKA/PLK1/PKMYT1/CDC25C/BLM/CHEK1"
"GO:0051649","establishment of localization in cell",295,0.523638404850585,1.455326675421,1.32623270419688e-06,2.34533783479027e-05,1.83321362713086e-05,620,"tags=23%, list=15%, signal=21%","CENPF/MMP12/NEK2/NUF2/KIF4A/SKA1/KIFC1/CCNB1/CDCA5/CENPA/CDK1/BIRC5/KIF2C/CDCA8/TTK/SPC24/ECT2/KIF14/NDC80/KIF18A/SFN/RACGAP1/AURKB/CPLX2/KPNA2/ZWINT/DIAPH3/NUSAP1/RAB3B/SKA3/UCHL1/CDKN2A/SPC25/CDT1/MAD2L1/CENPE/SIX2/PLK1/ATP6V0D2/MAPT/LAPTM4B/CSPG5/DNAJC6/SAPCD2/GLP1R/SGO1/FAM83D/CACNG4/SPDL1/UNC13A/LMNB1/DYNC1I1/ANXA2P2/TUBA1B/SLC26A6/ASIC1/PSRC1/GPR158/TRAM1L1/RIMS2/INCENP/CHML/FERMT1/TACC3/CD24/MISP/ANXA2/TUBA1C/SNCG"
"GO:0010389","regulation of G2/M transition of mitotic cell cycle",28,0.804447832593996,1.95862089870141,1.48748727156689e-06,2.60762986041638e-05,2.0382319867603e-05,398,"tags=61%, list=10%, signal=55%","CENPF/CCNB1/CDK1/DTL/KIF14/CDC6/TICRR/AURKB/CLSPN/ORC1/CDC25A/AURKA/PLK1/PKMYT1/CDC25C/BLM/CHEK1"
"GO:0051052","regulation of DNA metabolic process",92,0.643651409818069,1.73536064526292,1.52667090156044e-06,2.65324873926367e-05,2.07388960039563e-05,819,"tags=53%, list=20%, signal=44%","NEK2/CDK1/HMGA2/CDC6/TICRR/AURKB/KPNA2/E2F8/PARPBP/NOX4/DSCC1/CDC25A/POLQ/MCM4/CDT1/E2F7/RAD51AP1/CCNA2/RFC4/MCM2/PLK1/MCM3/FOXM1/ESCO2/GMNN/CCT3/BLM/CHEK1/MCM6/H2AX/FANCB/MCIDAS/MSH2/VPS72/PIF1/CDC7/RAD51/H1-5/TAF6/PPP4R3C/EHMT2/RMI2/DBF4/PRKDC/CCT6A/NSMCE2/UBQLN4/FIGNL1/MCM7"
