"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0005814","centriole",19,0.784040326655106,1.76677904798869,0.000168259341526695,0.00150272998122117,0.00123369825729192,600,"tags=63%, list=14%, signal=54%","TOP2A/BIRC5/CEP55/STIL/AURKA/PLK1/WDR62/CCNF/CAPG/TEDC2/PLK4/TUBG1"
"GO:1990234","transferase complex",103,0.579007939471715,1.5585547576215,0.000183985584886296,0.00158840888285169,0.00130403818059761,1278,"tags=59%, list=31%, signal=42%","UBE2C/CCNB1/CDC20/BUB1B/CDK1/TERT/DTL/CCNB2/CCNE1/PRAME/CCNA2/EZH2/MCM3/CCNF/UBE2S/CCNE2/NAA11/CBX2/PIGC/DCAF8L1/ACTL8/VPS72/RAD51/PRIM2/CHML/SNRPB/TAF6/POTEF/DBF4/PRKDC/POTEE/NSMCE2/CDC20B/CKS2/SNRPE/DCAF13/MSL3B/POLD1/BARD1/ZSWIM5/CCNO/UBE2U/DCAF8L2/PIGU/BRCA1/POTEI/POLE2/PCNA/POTEKP/PRKAA2/PRIM1/FBXO45/TUFT1/KLHL23/DCAF4L2/CDK4/DCAF12L2/SNRPD1/CKS1B/GPAA1/LAGE3"
"GO:0140535","intracellular protein-containing complex",98,0.584448063673468,1.57322905972312,0.000314348753379376,0.00262633313307285,0.00215614425068367,1109,"tags=53%, list=27%, signal=40%","CENPF/UBE2C/CDC20/IGF2BP1/BUB1B/TERT/DTL/ECT2/KIF23/RACGAP1/PRAME/MCM3/CCNF/RNASEH2A/UBE2S/NAA11/CCT3/CBX2/DCAF8L1/ACTL8/VPS72/RAD51/PRIM2/STIP1/PSMD4/TAF6/POTEF/PRKDC/POTEE/CCT6A/EME1/CDC20B/CKS2/EPRS1/UBQLN4/HSP90AB1/DCAF13/MSL3B/POLD1/BARD1/ZSWIM5/UBE2U/DCAF8L2/BRCA1/POTEI/POLE2/CACYBP/POTEKP/PRKAA2/PRIM1/HSPB1/FBXO45"
"GO:0032993","protein-DNA complex",85,0.588348518327532,1.57138699471077,0.000346123227132541,0.002801434869604,0.00229989775923596,1388,"tags=72%, list=33%, signal=49%","CENPA/HMGA2/TERT/GINS1/CDC45/MCM4/MCM2/MCM3/H2AC13/H3C2/GINS4/MCM6/H2AX/H2AC12/H3C15/H3C14/VPS72/H4C8/H2AC17/H1-5/H3C3/PRIM2/H4C14/H4C15/HOXA11/H2BC17/TONSL/H2AZ1/PRKDC/H2BC8/H2BC11/H2AC16/MCM7/POLD1/GINS3/MCM5/H2BC9/H2AC4/H2BC7/H3C13/H3C10/GINS2/PCNA/PRIM1/H3C4/H2AC11/H4C1/H3C8/H2BC13/H2AC7/H4C4/H2BC18/LEF1/H3C11/H2BC15/H4C5/H1-4/H2AC19/H2AC18/H4C9/H2AC25"
"GO:0000792","heterochromatin",19,0.76841025018394,1.73155778361122,0.000374881516134682,0.00294225189936008,0.00241550450587578,767,"tags=79%, list=18%, signal=65%","CENPA/HMGA2/CDKN2A/WDR76/EZH2/HMGA1/UHRF1/ESCO2/HELLS/CBX2/H1-5/INCENP/H2AZ1/BEND3/EME1"
"GO:0000781","chromosome, telomeric region",41,0.663676442242762,1.65705694356949,0.000616707518242705,0.0046978602124959,0.00385680862801939,1048,"tags=71%, list=25%, signal=54%","CDK1/TERT/ORC1/MCM4/RAD51AP1/MCM2/FEN1/EZH2/MCM3/BLM/CHEK1/MCM6/H2AX/MSH2/H4C8/PIF1/RECQL4/RAD51/H4C14/H4C15/PRKDC/NSMCE2/MCM7/DMC1/POLD1/MCM5/NABP2/PCNA/CBX1"
"GO:0005881","cytoplasmic microtubule",26,0.70312318041072,1.67950004106439,0.00118068141131497,0.00873704244373075,0.00717286150633453,605,"tags=38%, list=14%, signal=33%","KIF18B/BIRC5/KIF2C/KIF18A/GTSE1/RIBC2/TUBA1B/MISP/TUBG1/TUBA1C"
"GO:0016604","nuclear body",108,0.537691983698497,1.44826099412811,0.00175006066634357,0.0125907142384162,0.0103366156316199,1084,"tags=44%, list=26%, signal=34%","EXO1/KIF18B/MKI67/TERT/CENPI/ECT2/ZWINT/ZIC2/CDKN2A/SGO2/CDT1/E2F7/MAGEA2/MAGEA2B/MAPT/FANCD2/NCAPG2/HOXD3/BLM/H2AX/TKT/TRIM16/MCIDAS/VPS72/RAD51/INCENP/PLCB1/SMC4/INAVA/EHMT2/RMI2/TONSL/DBF4/RDM1/SCNM1/NSMCE2/SPAG5/KNL1/OIP5/BARD1/BRCA1/POLE2/NR0B1/PCNA/CBX1/DSN1/SOX2/PRKAA2"
"GO:0032994","protein-lipid complex",18,-0.62369808665514,-2.00344990605692,0.00231504694560573,0.0153742861259458,0.0126218483943956,842,"tags=78%, list=20%, signal=62%","PON1/LDLR/SAA2/APOH/LIPC/APOC3/APOA1/APOA5/SAA4/HPR/LPA/APOF/LCAT/CETP"
"GO:0034358","plasma lipoprotein particle",18,-0.62369808665514,-2.00344990605692,0.00231504694560573,0.0153742861259458,0.0126218483943956,842,"tags=78%, list=20%, signal=62%","PON1/LDLR/SAA2/APOH/LIPC/APOC3/APOA1/APOA5/SAA4/HPR/LPA/APOF/LCAT/CETP"
"GO:1990777","lipoprotein particle",18,-0.62369808665514,-2.00344990605692,0.00231504694560573,0.0153742861259458,0.0126218483943956,842,"tags=78%, list=20%, signal=62%","PON1/LDLR/SAA2/APOH/LIPC/APOC3/APOA1/APOA5/SAA4/HPR/LPA/APOF/LCAT/CETP"
"GO:0000794","condensed nuclear chromosome",26,0.677461329298112,1.61820341310763,0.00342767897782579,0.022194221381422,0.018220819829495,680,"tags=54%, list=16%, signal=45%","NEK2/NCAPH/NCAPG/PLK1/NCAPG2/BLM/CHEK1/H2AX/RAD51/TEX11/INCENP/TUBG1/SMC4/SMC1B"
"GO:1902494","catalytic complex",183,0.496770637678378,1.36578339384009,0.00360731540970511,0.0227876753930152,0.0187080285689456,1264,"tags=55%, list=30%, signal=40%","TOP2A/UBE2C/CCNB1/CDC20/BUB1B/CDK1/TERT/DTL/CCNB2/RRM2/GNG4/NOX4/CCNE1/PRAME/CCNA2/GNAZ/RFC4/NDUFA4L2/ATP6V0D2/EZH2/MCM3/PPP2R2C/CCNF/RNASEH2A/UBE2S/LPL/FANCD2/CCNE2/NAA11/COX7B2/BLM/CBX2/PIGC/DYNC1I1/DCAF8L1/RRAGD/ACTL8/VPS72/HDAC11/RAD51/PRIM2/CHML/PAFAH1B3/PSMD4/SNRPB/FAP/TAF6/PPP4R3C/POTEF/RMI2/DBF4/FANCI/SAE1/PRKDC/POTEE/NSMCE2/EME1/CDC20B/ATP6V1C1/CKS2/SNRPE/EPRS1/DUOX1/UBQLN4/DCAF13/MSL3B/UXS1/POLD1/BARD1/ZSWIM5/CCNO/PLAU/UBE2U/DCAF8L2/PIGU/BRCA1/POTEI/RCOR2/POLE2/COX4I2/PCNA/CACYBP/POTEKP/PRKAA2/PRIM1/HSPB1/FBXO45/LSM2/C15orf48/DNMT3B/TUFT1/KLHL23/DCAF4L2/CDK4/DCAF12L2/SNRPD1/NKD1/CKS1B/ALYREF/GPAA1"
"GO:1902554","serine/threonine protein kinase complex",18,0.704063303654715,1.57786843150267,0.00612450234974831,0.0377677644901146,0.0310062524974727,339,"tags=39%, list=8%, signal=36%","CCNB1/CDK1/CCNB2/CCNE1/CCNA2/CCNF/CCNE2"
"GO:0030139","endocytic vesicle",49,-0.405073803532336,-1.62564956895387,0.00663952029651307,0.0399915292278345,0.0328318996302482,570,"tags=33%, list=14%, signal=29%","AVPR1A/CHRM2/APOA1/LRRK2/CD4/HBB/ANG/CAMK2B/HPX/HBA2/HBA1/HP/MARCO/SYT9/EHD3/STAB2"
"GO:0061695","transferase complex, transferring phosphorus-containing groups",34,0.637530082651979,1.57058028796739,0.00717407969801894,0.0422292418587933,0.0346689975837279,1248,"tags=68%, list=30%, signal=48%","CCNB1/CDK1/TERT/CCNB2/CCNE1/CCNA2/MCM3/CCNF/CCNE2/PRIM2/TAF6/DBF4/PRKDC/CKS2/POLD1/CCNO/POLE2/PCNA/PRKAA2/PRIM1/TUFT1/CDK4/CKS1B"
"GO:0005657","replication fork",19,0.693857729221496,1.56355898618568,0.0083419631549428,0.0480126323806708,0.0394169954923613,1090,"tags=84%, list=26%, signal=63%","XRCC2/MCM10/RFC4/WDHD1/MCM3/UHRF1/BLM/CHEK1/H2AX/PRIM2/TONSL/EME1/MMS22L/POLD1/PCNA/PRIM1"
